tDA,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0.001,4.5515720006109595,4.5515720006109595,4.5515720006109595,4.5515720006109595,4.5515720006109595,4.5515720006109595,4.5515720006109595,4.5515720006109595,4.5515720006109595,4.5515720006109595,4.5515720006109595
0.0015,4.754304554665041,4.754304554665041,4.754304554665041,4.754304554665041,4.754304554665041,4.754304554665041,4.754304554665041,4.754304554665041,4.754304554665041,4.754304554665041,4.754304554665041
0.002,4.898145590890932,4.898145590890932,4.898145590890932,4.898145590890932,4.898145590890932,4.898145590890932,4.898145590890932,4.898145590890932,4.898145590890932,4.898145590890932,4.898145590890932
0.0025,5.009717366548037,5.009717366548037,5.009717366548037,5.009717366548037,5.009717366548037,5.009717366548037,5.009717366548037,5.009717366548037,5.009717366548037,5.009717366548037,5.009717366548037
0.003,5.100878144945014,5.100878144945014,5.100878144945014,5.100878144945014,5.100878144945014,5.100878144945014,5.100878144945014,5.100878144945014,5.100878144945014,5.100878144945014,5.100878144945014
0.004,5.244719181170905,5.244719181170905,5.244719181170905,5.244719181170905,5.244719181170905,5.244719181170905,5.244719181170905,5.244719181170905,5.244719181170905,5.244719181170905,5.244719181170905
0.005,5.356290956828009,5.356290956828009,5.356290956828009,5.356290956828009,5.356290956828009,5.356290956828009,5.356290956828009,5.356290956828009,5.356290956828009,5.356290956828009,5.356290956828009
0.006,5.447451735224987,5.447451735224987,5.447451735224987,5.447451735224987,5.447451735224987,5.447451735224987,5.447451735224987,5.447451735224987,5.447451735224987,5.447451735224987,5.447451735224987
0.007,5.524527075138616,5.524527075138616,5.524527075138616,5.524527075138616,5.524527075138616,5.524527075138616,5.524527075138616,5.524527075138616,5.524527075138616,5.524527075138616,5.524527075138616
0.008,5.591292771450878,5.591292771450878,5.591292771450878,5.5912927714508776,5.5912927714508776,5.5912927714508776,5.5912927714508776,5.5912927714508776,5.591292771450877,5.591292771450877,5.591292771450877
0.009,5.65018428927913,5.650184289279118,5.650184289279105,5.650184289279094,5.650184289279081,5.6501842892790695,5.650184289279058,5.650184289279045,5.650184289279034,5.650184289279021,5.650184289279009
0.01,5.702864547109051,5.702864547108838,5.702864547108624,5.702864547108409,5.702864547108195,5.702864547107982,5.702864547107769,5.702864547107555,5.70286454710734,5.702864547107126,5.702864547106913
0.015,5.9055971077219755,5.905597106409992,5.9055971050980105,5.905597103786029,5.905597102474046,5.905597101162065,5.905597099850083,5.905597098538101,5.905597097226119,5.905597095914137,5.905597094602154
0.02,6.049438692177933,6.049438581220151,6.049438470262369,6.049438359304587,6.049438248346806,6.049438137389024,6.049438026431242,6.049437915473461,6.049437804515679,6.0494376935578975,6.049437582600116
0.025,6.161018227179629,6.161016564392058,6.161014901604486,6.161013238816913,6.161011576029342,6.16100991324177,6.1610082504541985,6.161006587666627,6.161004924879055,6.161003262091484,6.161001599303911
0.03,6.252222711521449,6.2522123088175485,6.2522019061136485,6.252191503409748,6.252181100705848,6.252170698001948,6.252160295298048,6.252149892594148,6.252139489890248,6.252129087186348,6.252118684482448
0.04,6.396553234232435,6.396445043877528,6.396336853522623,6.396228663167718,6.396120472812811,6.396012282457906,6.395904092103001,6.395795901748093,6.395687711393188,6.395579521038282,6.3954713306833755
0.05,6.509888408644291,6.509429090407354,6.508969772170416,6.508510453933477,6.5080511356965385,6.507591817459602,6.507132499222665,6.506673180985727,6.506213862748787,6.505754544511849,6.505295226274913
0.06,6.604976833844242,6.603740727435679,6.602504621027116,6.601268514618552,6.6000324082099855,6.598796301801421,6.597560195392858,6.596324088984291,6.595087982575728,6.5938518761671645,6.592615769758601
0.07,6.6887788858936625,6.686226373666852,6.68367386144004,6.681121349213224,6.678568836986413,6.676016324759601,6.67346381253279,6.6709113003059795,6.668358788079162,6.6658062758523515,6.663253763625541
0.08,6.765400974909733,6.760946144830269,6.756491314750803,6.752036484671338,6.747581654591871,6.743126824512408,6.738671994432945,6.734217164353477,6.729762334274013,6.7253075041945465,6.720852674115082
0.09,6.837372048012382,6.830433890478227,6.823495732944072,6.816557575409914,6.8096194178757585,6.802681260341604,6.795743102807449,6.788804945273294,6.781866787739135,6.77492863020498,6.767990472670825
0.1,6.906292944257044,6.896326755190487,6.8863605661239315,6.876394377057377,6.86642818799082,6.856461998924264,6.846495809857707,6.836529620791151,6.826563431724596,6.81659724265804,6.806631053591484
0.15,7.2311464340862734,7.1997922491499935,7.1684380642137135,7.13708387927743,7.105729694341152,7.074375509404872,7.043021324468592,7.011667139532314,6.98031295459603,6.94895876965975,6.91760458472347
0.2,7.546777339728758,7.487995178690407,7.429213017652059,7.370430856613715,7.311648695575364,7.2528665345370165,7.194084373498669,7.135302212460319,7.076520051421974,7.017737890383626,6.958955729345276
0.25,7.861140764021638,7.772463443253651,7.683786122485657,7.595108801717659,7.506431480949668,7.417754160181681,7.329076839413695,7.240399518645702,7.151722197877706,7.063044877109712,6.974367556341726
0.3,8.17532838415257,8.055806712195304,7.936285040238043,7.816763368280776,7.69724169632351,7.577720024366246,7.458198352408982,7.338676680451717,7.219155008494449,7.099633336537178,6.980111664579919
0.4,8.803651400690603,8.62159130655424,8.439531212417862,8.257471118281474,8.075411024145119,7.89335093000873,7.711290835872365,7.529230741735982,7.347170647599611,7.165110553463235,6.983050459326862
0.5,9.431970017968009,9.187118885234721,8.942267752501452,8.69741661976817,8.452565487034894,8.207714354301618,7.962863221568334,7.718012088835059,7.473160956101786,7.228309823368508,6.983458690635229
